train,station,time,day,weather,crowd
CSMT_SLOW,Kurla,14:30,SUNDAY,RAIN,LOW
CSMT_FAST,Kurla,06:45,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Kalyan,19:45,SATURDAY,CLEAR,HIGH
CSMT_FAST,Kurla,19:30,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Byculla,19:15,TUESDAY,RAIN,HIGH
CSMT_FAST,Byculla,21:15,FRIDAY,RAIN,LOW
CSMT_FAST,Bhandup,10:15,FRIDAY,CLEAR,MEDIUM
CSMT_SLOW,Andheri,13:30,THURSDAY,CLOUDY,LOW
CSMT_FAST,Vikhroli,20:30,TUESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Borivali,09:30,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,16:00,SUNDAY,CLOUDY,LOW
CSMT_FAST,Nerul,06:00,WEDNESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Bhandup,22:30,THURSDAY,RAIN,HIGH
CSMT_FAST,Borivali,18:30,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Bandra,17:45,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Byculla,11:30,MONDAY,CLOUDY,HIGH
CSMT_FAST,Vashi,08:00,MONDAY,CLEAR,HIGH
CSMT_SLOW,Virar,23:30,TUESDAY,RAIN,HIGH
CSMT_FAST,Vashi,16:15,WEDNESDAY,CLEAR,MEDIUM
CSMT_SLOW,Dombivli,06:45,SATURDAY,CLOUDY,LOW
CSMT_FAST,Virar,14:15,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Borivali,10:45,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,CSMT,17:00,MONDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,14:45,TUESDAY,RAIN,HIGH
CSMT_FAST,Borivali,18:00,SATURDAY,RAIN,HIGH
CSMT_SLOW,Bandra,22:30,THURSDAY,RAIN,LOW
CSMT_FAST,Borivali,19:45,TUESDAY,RAIN,HIGH
CSMT_FAST,Dadar,19:15,SATURDAY,RAIN,HIGH
CSMT_SLOW,Vikhroli,07:00,SUNDAY,RAIN,HIGH
CSMT_FAST,Andheri,06:45,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Vikhroli,07:15,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Nerul,11:15,MONDAY,CLOUDY,LOW
CSMT_SLOW,Bhandup,11:15,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Dadar,15:30,SUNDAY,RAIN,LOW
CSMT_FAST,Mulund,18:00,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Kalyan,18:45,MONDAY,CLEAR,HIGH
CSMT_FAST,Virar,20:30,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Kalyan,23:00,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Virar,12:00,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Bhandup,14:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Virar,05:30,WEDNESDAY,CLEAR,MEDIUM
CSMT_FAST,Virar,08:15,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Kanjurmarg,05:15,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Panvel,08:30,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Vikhroli,17:00,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,11:30,THURSDAY,CLOUDY,MEDIUM
CSMT_FAST,Vikhroli,16:00,SATURDAY,CLEAR,LOW
CSMT_FAST,Vikhroli,17:45,SATURDAY,RAIN,HIGH
CSMT_SLOW,Bandra,12:00,SATURDAY,RAIN,LOW
CSMT_SLOW,Mulund,20:30,FRIDAY,CLEAR,LOW
CSMT_SLOW,Vikhroli,23:45,THURSDAY,RAIN,HIGH
CSMT_FAST,Vashi,16:30,FRIDAY,CLOUDY,LOW
CSMT_SLOW,Vikhroli,05:45,MONDAY,CLEAR,LOW
CSMT_SLOW,Kalyan,18:30,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Ghatkopar,11:45,SUNDAY,CLOUDY,LOW
CSMT_FAST,Kalyan,14:15,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Vikhroli,15:15,WEDNESDAY,CLEAR,MEDIUM
CSMT_FAST,Virar,12:00,FRIDAY,CLEAR,LOW
CSMT_FAST,Virar,05:15,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Byculla,17:00,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Virar,07:00,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,10:45,TUESDAY,CLOUDY,LOW
CSMT_FAST,Vikhroli,10:45,THURSDAY,RAIN,LOW
CSMT_FAST,Panvel,05:45,TUESDAY,RAIN,HIGH
CSMT_FAST,CSMT,14:30,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Byculla,07:00,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Thane,12:45,MONDAY,RAIN,LOW
CSMT_SLOW,Dadar,22:45,TUESDAY,CLOUDY,LOW
CSMT_FAST,Kurla,10:15,MONDAY,RAIN,LOW
CSMT_SLOW,Virar,18:45,SATURDAY,CLEAR,HIGH
CSMT_FAST,Andheri,22:15,SATURDAY,CLEAR,LOW
CSMT_SLOW,Thane,10:00,THURSDAY,RAIN,LOW
CSMT_SLOW,Dombivli,12:45,SUNDAY,CLEAR,LOW
CSMT_SLOW,Kalyan,19:30,FRIDAY,CLEAR,HIGH
CSMT_FAST,Vikhroli,07:15,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Andheri,13:30,SATURDAY,RAIN,LOW
CSMT_FAST,Bandra,15:30,SATURDAY,CLOUDY,LOW
CSMT_FAST,Virar,22:45,MONDAY,CLEAR,LOW
CSMT_SLOW,Vikhroli,12:15,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Kanjurmarg,19:30,MONDAY,RAIN,HIGH
CSMT_FAST,Kanjurmarg,22:45,THURSDAY,CLOUDY,LOW
CSMT_FAST,Panvel,07:30,SUNDAY,RAIN,HIGH
CSMT_FAST,Thane,23:00,SATURDAY,RAIN,LOW
CSMT_SLOW,Kalyan,13:00,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Nerul,13:00,SUNDAY,CLOUDY,LOW
CSMT_FAST,Virar,20:30,TUESDAY,RAIN,LOW
CSMT_SLOW,Borivali,10:30,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Bandra,09:15,TUESDAY,RAIN,HIGH
CSMT_FAST,Ghatkopar,13:00,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Panvel,23:00,SUNDAY,RAIN,LOW
CSMT_SLOW,Panvel,23:00,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Bhandup,10:00,SATURDAY,RAIN,LOW
CSMT_FAST,CSMT,09:30,MONDAY,RAIN,HIGH
CSMT_FAST,Panvel,11:15,SATURDAY,RAIN,LOW
CSMT_SLOW,Borivali,16:00,TUESDAY,CLEAR,MEDIUM
CSMT_FAST,CSMT,21:00,FRIDAY,RAIN,HIGH
CSMT_SLOW,Kurla,16:45,WEDNESDAY,RAIN,LOW
CSMT_FAST,Kalyan,20:00,TUESDAY,CLEAR,MEDIUM
CSMT_FAST,Vashi,13:00,MONDAY,CLEAR,HIGH
CSMT_SLOW,Virar,08:00,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Bhandup,11:00,WEDNESDAY,CLEAR,LOW
CSMT_FAST,Borivali,07:00,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Bandra,10:30,MONDAY,RAIN,LOW
CSMT_SLOW,Panvel,06:15,SATURDAY,RAIN,LOW
CSMT_SLOW,Vashi,20:15,THURSDAY,RAIN,HIGH
CSMT_FAST,Kurla,14:30,SUNDAY,RAIN,LOW
CSMT_FAST,Thane,23:45,THURSDAY,CLEAR,LOW
CSMT_SLOW,Kurla,19:45,FRIDAY,RAIN,HIGH
CSMT_FAST,Bandra,08:00,MONDAY,CLEAR,HIGH
CSMT_SLOW,Kanjurmarg,13:30,SUNDAY,CLEAR,LOW
CSMT_SLOW,Dadar,13:15,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Virar,05:00,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Borivali,15:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Borivali,16:45,FRIDAY,CLOUDY,LOW
CSMT_SLOW,Bhandup,17:00,THURSDAY,RAIN,HIGH
CSMT_FAST,Panvel,10:00,THURSDAY,RAIN,LOW
CSMT_SLOW,Andheri,18:45,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Virar,06:30,WEDNESDAY,RAIN,LOW
CSMT_FAST,Dombivli,19:15,SUNDAY,CLOUDY,HIGH
CSMT_SLOW,Virar,16:15,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Kurla,20:00,SUNDAY,CLOUDY,LOW
CSMT_FAST,Bandra,10:15,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Nerul,09:45,TUESDAY,CLEAR,HIGH
CSMT_FAST,Kurla,06:30,SUNDAY,CLEAR,LOW
CSMT_FAST,Kanjurmarg,18:45,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Andheri,22:30,SUNDAY,RAIN,LOW
CSMT_FAST,CSMT,21:45,TUESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Virar,20:45,SUNDAY,CLEAR,LOW
CSMT_FAST,Byculla,13:45,SUNDAY,CLOUDY,LOW
CSMT_FAST,Nerul,19:45,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,07:15,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Vashi,11:30,MONDAY,CLEAR,MEDIUM
CSMT_SLOW,Ghatkopar,19:15,SUNDAY,CLOUDY,HIGH
CSMT_SLOW,Andheri,05:00,SUNDAY,RAIN,LOW
CSMT_FAST,Dombivli,16:00,SATURDAY,CLEAR,LOW
CSMT_SLOW,Mulund,19:00,THURSDAY,RAIN,HIGH
CSMT_SLOW,Ghatkopar,14:00,SUNDAY,CLEAR,LOW
CSMT_SLOW,Ghatkopar,20:45,SATURDAY,RAIN,LOW
CSMT_SLOW,CSMT,06:15,SUNDAY,CLEAR,LOW
CSMT_SLOW,Thane,18:45,THURSDAY,RAIN,HIGH
CSMT_FAST,Nerul,09:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,20:00,SUNDAY,CLOUDY,LOW
CSMT_FAST,Dadar,13:00,SUNDAY,RAIN,LOW
CSMT_FAST,Nerul,16:00,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Andheri,17:30,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,12:15,THURSDAY,RAIN,LOW
CSMT_SLOW,Nerul,17:45,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Vikhroli,11:15,MONDAY,CLOUDY,LOW
CSMT_FAST,Andheri,20:30,SATURDAY,RAIN,LOW
CSMT_FAST,CSMT,10:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Virar,06:30,SUNDAY,CLEAR,LOW
CSMT_SLOW,Panvel,12:30,WEDNESDAY,RAIN,LOW
CSMT_SLOW,Mulund,13:00,WEDNESDAY,CLOUDY,LOW
CSMT_FAST,Kurla,11:00,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Kalyan,13:45,WEDNESDAY,RAIN,LOW
CSMT_SLOW,Borivali,16:15,TUESDAY,CLEAR,HIGH
CSMT_FAST,Vikhroli,08:30,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Borivali,17:30,SATURDAY,RAIN,HIGH
CSMT_SLOW,Dombivli,15:45,THURSDAY,CLEAR,LOW
CSMT_FAST,Panvel,17:15,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Bhandup,17:15,FRIDAY,RAIN,HIGH
CSMT_SLOW,Andheri,19:30,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Dadar,22:00,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Vikhroli,13:00,SATURDAY,CLOUDY,LOW
CSMT_FAST,CSMT,06:45,SATURDAY,CLEAR,LOW
CSMT_SLOW,Kurla,13:30,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Vashi,13:30,THURSDAY,RAIN,LOW
CSMT_FAST,Kanjurmarg,05:45,MONDAY,CLEAR,HIGH
CSMT_FAST,Virar,16:45,THURSDAY,RAIN,HIGH
CSMT_FAST,Vashi,22:45,SATURDAY,RAIN,LOW
CSMT_SLOW,Dombivli,23:30,MONDAY,RAIN,MEDIUM
CSMT_FAST,Vashi,05:30,FRIDAY,RAIN,MEDIUM
CSMT_SLOW,Byculla,15:30,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Panvel,10:30,FRIDAY,CLEAR,LOW
CSMT_FAST,Kurla,10:45,SUNDAY,CLEAR,LOW
CSMT_SLOW,Borivali,20:15,THURSDAY,CLOUDY,MEDIUM
CSMT_SLOW,Bhandup,15:00,THURSDAY,RAIN,HIGH
CSMT_FAST,Bhandup,05:30,SUNDAY,RAIN,LOW
CSMT_SLOW,Panvel,08:30,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,06:00,MONDAY,CLEAR,LOW
CSMT_FAST,Thane,08:30,MONDAY,CLOUDY,HIGH
CSMT_FAST,Kalyan,23:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,17:00,TUESDAY,RAIN,HIGH
CSMT_FAST,Vashi,20:15,MONDAY,CLEAR,MEDIUM
CSMT_SLOW,Vashi,08:30,THURSDAY,CLEAR,HIGH
CSMT_FAST,CSMT,20:15,THURSDAY,CLEAR,MEDIUM
CSMT_SLOW,Vashi,15:15,SATURDAY,CLOUDY,LOW
CSMT_FAST,Kanjurmarg,22:30,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Byculla,11:30,MONDAY,RAIN,MEDIUM
CSMT_FAST,Vashi,23:00,THURSDAY,CLEAR,LOW
CSMT_SLOW,Ghatkopar,20:15,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,CSMT,18:30,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Panvel,22:30,SUNDAY,RAIN,LOW
CSMT_SLOW,Kanjurmarg,20:15,SUNDAY,CLEAR,LOW
CSMT_FAST,Bhandup,12:30,TUESDAY,CLEAR,LOW
CSMT_SLOW,CSMT,22:45,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Dombivli,05:15,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Bhandup,12:45,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Thane,10:00,WEDNESDAY,RAIN,MEDIUM
CSMT_SLOW,Vikhroli,06:30,TUESDAY,CLOUDY,LOW
CSMT_FAST,Dombivli,05:30,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,10:00,MONDAY,CLEAR,HIGH
CSMT_SLOW,Dombivli,16:45,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Kanjurmarg,10:00,SATURDAY,RAIN,LOW
CSMT_SLOW,Virar,10:15,WEDNESDAY,CLEAR,LOW
CSMT_FAST,Vikhroli,15:30,WEDNESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Vikhroli,17:00,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Dombivli,09:00,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Kalyan,05:00,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Kalyan,12:00,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Kalyan,19:45,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Kalyan,18:15,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Borivali,17:00,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,CSMT,18:00,SATURDAY,RAIN,HIGH
CSMT_SLOW,Andheri,22:30,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,19:15,SUNDAY,RAIN,HIGH
CSMT_FAST,Vikhroli,09:30,THURSDAY,CLEAR,HIGH
CSMT_FAST,Vikhroli,20:00,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Bandra,09:45,THURSDAY,CLEAR,HIGH
CSMT_FAST,Vashi,11:45,SATURDAY,CLEAR,LOW
CSMT_FAST,Nerul,08:45,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,18:15,MONDAY,RAIN,HIGH
CSMT_FAST,Kurla,19:30,THURSDAY,RAIN,HIGH
CSMT_FAST,Dombivli,05:45,MONDAY,CLOUDY,LOW
CSMT_FAST,Virar,16:00,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Vikhroli,05:45,TUESDAY,RAIN,MEDIUM
CSMT_SLOW,Mulund,05:00,WEDNESDAY,CLEAR,MEDIUM
CSMT_FAST,Vashi,17:00,TUESDAY,RAIN,HIGH
CSMT_SLOW,Bandra,08:30,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,Kurla,07:45,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Ghatkopar,12:15,WEDNESDAY,CLOUDY,MEDIUM
CSMT_FAST,Borivali,06:45,FRIDAY,RAIN,MEDIUM
CSMT_SLOW,CSMT,09:00,THURSDAY,RAIN,HIGH
CSMT_FAST,Ghatkopar,09:15,SUNDAY,RAIN,HIGH
CSMT_FAST,Byculla,12:15,THURSDAY,CLOUDY,LOW
CSMT_FAST,Kalyan,16:45,MONDAY,RAIN,LOW
CSMT_FAST,Kurla,17:30,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Byculla,19:45,SUNDAY,CLEAR,HIGH
CSMT_FAST,Panvel,11:00,WEDNESDAY,RAIN,LOW
CSMT_SLOW,Nerul,07:15,SUNDAY,RAIN,HIGH
CSMT_SLOW,Panvel,21:30,THURSDAY,CLEAR,MEDIUM
CSMT_SLOW,Virar,19:00,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Dadar,22:30,WEDNESDAY,CLOUDY,MEDIUM
CSMT_FAST,Thane,14:00,TUESDAY,RAIN,LOW
CSMT_FAST,Byculla,16:00,SATURDAY,RAIN,LOW
CSMT_SLOW,Andheri,20:45,MONDAY,CLOUDY,LOW
CSMT_SLOW,Vashi,21:45,THURSDAY,CLOUDY,MEDIUM
CSMT_FAST,Bhandup,18:45,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Vikhroli,09:30,FRIDAY,RAIN,HIGH
CSMT_SLOW,Nerul,15:45,SATURDAY,CLEAR,LOW
CSMT_FAST,Byculla,10:00,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Ghatkopar,18:45,SUNDAY,CLEAR,HIGH
CSMT_FAST,Bandra,22:15,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Borivali,15:45,SUNDAY,CLOUDY,LOW
CSMT_SLOW,CSMT,10:15,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Andheri,21:00,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Kanjurmarg,10:30,FRIDAY,RAIN,HIGH
CSMT_FAST,Kalyan,14:30,FRIDAY,CLEAR,MEDIUM
CSMT_FAST,Dadar,07:45,THURSDAY,RAIN,HIGH
CSMT_SLOW,Kurla,20:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Ghatkopar,12:30,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,Ghatkopar,22:00,TUESDAY,RAIN,HIGH
CSMT_FAST,Vashi,20:15,MONDAY,CLEAR,LOW
CSMT_SLOW,Borivali,15:00,SATURDAY,RAIN,LOW
CSMT_FAST,Kanjurmarg,07:45,TUESDAY,RAIN,HIGH
CSMT_SLOW,Ghatkopar,06:45,TUESDAY,CLOUDY,LOW
CSMT_SLOW,CSMT,10:45,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Borivali,19:45,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Kurla,14:30,WEDNESDAY,CLEAR,MEDIUM
CSMT_SLOW,Bandra,18:15,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Byculla,08:00,THURSDAY,CLEAR,HIGH
CSMT_FAST,Vashi,09:15,SATURDAY,RAIN,HIGH
CSMT_SLOW,Panvel,21:45,SATURDAY,CLEAR,LOW
CSMT_SLOW,Thane,05:15,FRIDAY,RAIN,MEDIUM
CSMT_SLOW,CSMT,23:00,WEDNESDAY,CLOUDY,LOW
CSMT_SLOW,Kalyan,13:45,SATURDAY,CLOUDY,LOW
CSMT_FAST,Bandra,06:00,FRIDAY,CLOUDY,MEDIUM
CSMT_SLOW,Ghatkopar,20:00,WEDNESDAY,CLEAR,LOW
CSMT_FAST,Mulund,23:45,WEDNESDAY,CLEAR,MEDIUM
CSMT_FAST,Bandra,06:00,WEDNESDAY,CLEAR,MEDIUM
CSMT_SLOW,Dadar,13:30,SUNDAY,CLEAR,LOW
CSMT_SLOW,Ghatkopar,12:00,SUNDAY,CLOUDY,LOW
CSMT_FAST,Mulund,23:00,SATURDAY,CLEAR,LOW
CSMT_FAST,CSMT,10:15,SUNDAY,CLEAR,LOW
CSMT_SLOW,Bhandup,07:15,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Vikhroli,07:30,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Panvel,19:15,SATURDAY,RAIN,HIGH
CSMT_FAST,Borivali,14:45,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Andheri,07:15,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Kalyan,17:45,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,CSMT,23:30,SUNDAY,CLEAR,LOW
CSMT_SLOW,Thane,14:30,FRIDAY,CLOUDY,MEDIUM
CSMT_FAST,Bandra,14:00,SUNDAY,CLEAR,LOW
CSMT_SLOW,Panvel,08:45,THURSDAY,RAIN,HIGH
CSMT_SLOW,Kurla,20:45,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Bandra,15:45,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Kanjurmarg,21:30,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Panvel,14:45,FRIDAY,CLEAR,MEDIUM
CSMT_SLOW,Borivali,09:45,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,Kalyan,11:00,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Vikhroli,11:30,SUNDAY,CLOUDY,LOW
CSMT_FAST,Mulund,21:30,TUESDAY,RAIN,HIGH
CSMT_SLOW,CSMT,20:30,MONDAY,RAIN,HIGH
CSMT_FAST,Andheri,06:30,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Byculla,16:45,SUNDAY,CLEAR,LOW
CSMT_SLOW,Dadar,09:30,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,09:15,THURSDAY,RAIN,HIGH
CSMT_FAST,Mulund,18:00,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,18:00,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Kalyan,09:15,TUESDAY,RAIN,HIGH
CSMT_FAST,Vashi,08:15,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Mulund,10:15,FRIDAY,RAIN,LOW
CSMT_FAST,Mulund,06:45,SATURDAY,RAIN,LOW
CSMT_FAST,Panvel,14:30,TUESDAY,RAIN,LOW
CSMT_SLOW,Mulund,10:30,FRIDAY,CLEAR,LOW
CSMT_SLOW,Vikhroli,09:45,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Borivali,14:45,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Dombivli,12:30,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Thane,05:30,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,19:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,12:30,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Mulund,05:45,SATURDAY,CLOUDY,LOW
CSMT_FAST,Ghatkopar,14:15,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Bhandup,14:15,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,Vikhroli,20:45,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Nerul,18:00,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Panvel,21:15,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Thane,21:00,SATURDAY,CLEAR,LOW
CSMT_SLOW,Byculla,20:00,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Bhandup,17:00,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Virar,10:45,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Dombivli,20:15,TUESDAY,CLOUDY,LOW
CSMT_SLOW,CSMT,13:15,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Kalyan,20:30,TUESDAY,CLEAR,LOW
CSMT_FAST,Ghatkopar,23:15,TUESDAY,CLEAR,LOW
CSMT_SLOW,Bandra,23:45,MONDAY,CLEAR,LOW
CSMT_FAST,Mulund,22:45,SATURDAY,CLOUDY,LOW
CSMT_FAST,Panvel,09:15,MONDAY,CLOUDY,HIGH
CSMT_FAST,CSMT,09:30,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Dombivli,21:30,THURSDAY,RAIN,MEDIUM
CSMT_FAST,Bhandup,14:00,FRIDAY,CLOUDY,MEDIUM
CSMT_FAST,Kalyan,05:45,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Dombivli,21:15,MONDAY,CLEAR,HIGH
CSMT_SLOW,Vikhroli,06:45,MONDAY,CLEAR,MEDIUM
CSMT_SLOW,Thane,11:30,TUESDAY,RAIN,HIGH
CSMT_FAST,Nerul,20:30,FRIDAY,CLOUDY,MEDIUM
CSMT_FAST,Kalyan,21:45,TUESDAY,CLEAR,HIGH
CSMT_FAST,Vikhroli,05:00,WEDNESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Vashi,11:30,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Mulund,05:00,SUNDAY,CLEAR,LOW
CSMT_FAST,Bhandup,11:00,THURSDAY,CLOUDY,LOW
CSMT_FAST,Byculla,13:15,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Kurla,20:15,SUNDAY,CLEAR,LOW
CSMT_FAST,Byculla,14:45,THURSDAY,CLOUDY,MEDIUM
CSMT_SLOW,Kurla,12:45,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Dombivli,10:00,MONDAY,CLOUDY,HIGH
CSMT_FAST,Vikhroli,23:45,WEDNESDAY,RAIN,LOW
CSMT_FAST,Nerul,09:00,THURSDAY,CLEAR,HIGH
CSMT_FAST,Andheri,21:00,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Vikhroli,08:00,SATURDAY,CLEAR,HIGH
CSMT_SLOW,CSMT,16:45,SUNDAY,RAIN,LOW
CSMT_FAST,Kalyan,13:45,SATURDAY,CLEAR,LOW
CSMT_SLOW,Dadar,05:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,Nerul,17:00,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Panvel,14:30,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Bandra,15:00,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Vikhroli,20:45,MONDAY,RAIN,HIGH
CSMT_SLOW,Mulund,23:45,SUNDAY,RAIN,LOW
CSMT_SLOW,Bandra,07:45,FRIDAY,CLEAR,HIGH
CSMT_FAST,Kurla,17:15,MONDAY,RAIN,HIGH
CSMT_SLOW,Bhandup,23:45,SUNDAY,RAIN,LOW
CSMT_SLOW,Nerul,16:15,SATURDAY,CLEAR,LOW
CSMT_SLOW,Thane,20:45,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Vikhroli,17:45,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Byculla,06:15,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Vashi,21:30,SUNDAY,CLEAR,LOW
